[Header]
; Copyright (c) 2003-2013, Quantum Design, Inc. All rights reserved.
FILEOPENTIME, 1711665277.201679, 03/28/2024, 15:34:37 PM
BYAPP, MultiVuDataFile Python class
TITLE, Hallbar data
DATATYPE, COMMENT,1
DATATYPE, TIME,2
TIMEMODE, SECONDS, RELATIVE
STARTUPGROUP, All
STARTUPAXIS, X, 2, LINEAR, AUTO
[Data]
"Comment","Time Stamp (sec)","Time","Temperature","Field","Chamber Status","Resistance"
,1711668657.375148,1820,5.0,-6524.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668658.608075,1821,5.0,-6500.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668659.840163,1822,5.0,-6476.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668661.068402,1823,5.0,-6452.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668662.303921,1824,5.0,-6428.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668663.533825,1825,5.0,-6404.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668664.756206,1826,5.0,-6380.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668665.986171,1827,5.0,-6356.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668667.20792,1828,5.0,-6332.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668668.428565,1829,5.0,-6308.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668669.657093,1830,5.0,-6284.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668670.893175,1831,5.0,-6260.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668672.128204,1832,5.0,-6236.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668673.363492,1833,5.0,-6212.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668674.581037,1834,5.0,-6188.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668675.816293,1835,5.0,-6164.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668677.039818,1836,5.0,-6146.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668678.260381,1837,5.0,-6122.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668679.483407,1838,5.0,-6098.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668680.713547,1839,5.0,-6074.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668681.939126,1840,5.0,-6050.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668683.15732,1841,5.0,-6026.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668684.392015,1842,5.0,-6002.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668685.62685,1843,5.0,-5978.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668686.84733,1844,5.0,-5954.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668688.079082,1845,5.0,-5930.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668689.302896,1846,5.0,-5906.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668690.52915,1847,5.0,-5882.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668691.752394,1848,5.0,-5858.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668692.982645,1849,5.0,-5834.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668694.203344,1850,5.0,-5816.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668695.432121,1851,5.0,-5792.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668696.66711,1852,5.0,-5768.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668697.892288,1853,5.0,-5744.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668699.125979,1854,5.0,-5720.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668700.349332,1855,5.0,-5696.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668701.571531,1856,5.0,-5672.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668702.800932,1857,5.0,-5648.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668704.031845,1858,5.0,-5624.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668705.267628,1859,5.0,-5600.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668706.497616,1860,5.0,-5576.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668707.726105,1861,5.0,-5552.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668708.964564,1862,5.0,-5528.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668710.185167,1863,5.0,-5504.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668711.404401,1864,5.0,-5480.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668712.628006,1865,5.0,-5456.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668713.853496,1866,5.0,-5432.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668715.081067,1867,5.0,-5408.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668716.304519,1868,5.0,-5390.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668717.538339,1869,5.0,-5366.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668718.770953,1870,5.0,-5342.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668719.9919,1871,5.0,-5318.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668721.218192,1872,5.0,-5294.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668722.446689,1873,5.0,-5270.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668723.675954,1874,5.0,-5246.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668724.902518,1875,5.0,-5222.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668726.125921,1876,5.0,-5198.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668727.354293,1877,5.0,-5174.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668728.57404,1878,5.0,-5150.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668729.796278,1879,5.0,-5126.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668731.018215,1880,5.0,-5108.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668732.248287,1881,5.0,-5084.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668733.473233,1882,5.0,-5060.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668734.697963,1883,5.0,-5036.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668735.926654,1884,5.0,-5012.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668737.16011,1885,5.0,-4988.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668738.38876,1886,5.0,-4964.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668739.609623,1887,5.0,-4940.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668740.844035,1888,5.0,-4916.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668742.065591,1889,5.0,-4892.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668743.291543,1890,5.0,-4868.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668744.522566,1891,5.0,-4844.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668745.748054,1892,5.0,-4820.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668746.979836,1893,5.0,-4796.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668748.209493,1894,5.0,-4772.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668749.432062,1895,5.0,-4748.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668750.668638,1896,5.0,-4724.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668751.898131,1897,5.0,-4700.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668753.12587,1898,5.0,-4682.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668754.350413,1899,5.0,-4658.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668755.583326,1900,5.0,-4634.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668756.814758,1901,5.0,-4610.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668758.044003,1902,5.0,-4586.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668759.265612,1903,5.0,-4562.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668760.487889,1904,5.0,-4538.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668761.707717,1905,5.0,-4514.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668762.928808,1906,5.0,-4490.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668764.159415,1907,5.0,-4466.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668765.385779,1908,5.0,-4442.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668766.615418,1909,5.0,-4418.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668767.843384,1910,5.0,-4394.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668769.07058,1911,5.0,-4370.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668770.295693,1912,5.0,-4346.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668771.525028,1913,5.0,-4322.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668772.745765,1914,5.0,-4304.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668773.972583,1915,5.0,-4280.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668775.205589,1916,5.0,-4256.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668776.432381,1917,5.0,-4232.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668777.660799,1918,5.0,-4208.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668778.891987,1919,5.0,-4184.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668780.115515,1920,5.0,-4160.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668781.349328,1921,5.0,-4136.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668782.576508,1922,5.0,-4112.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668783.805688,1923,5.0,-4088.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668785.033374,1924,5.0,-4064.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668786.258488,1925,5.0,-4040.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668787.491416,1926,5.0,-4016.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668788.72163,1927,5.0,-3992.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668789.946517,1928,5.0,-3968.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668791.177046,1929,5.0,-3944.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668792.405893,1930,5.0,-3920.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668793.641438,1931,5.0,-3902.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668794.865478,1932,5.0,-3878.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668796.089516,1933,5.0,-3854.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668797.313543,1934,5.0,-3830.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668798.532544,1935,5.0,-3806.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668799.768719,1936,5.0,-3782.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668800.994508,1937,5.0,-3758.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668802.222435,1938,5.0,-3734.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668803.45658,1939,5.0,-3710.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668804.680607,1940,5.0,-3686.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668805.909553,1941,5.0,-3662.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668807.131684,1942,5.0,-3638.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668808.362592,1943,5.0,-3614.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668809.593482,1944,5.0,-3590.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668810.823324,1945,5.0,-3566.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668812.055993,1946,5.0,-3548.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668813.28786,1947,5.0,-3524.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668814.518409,1948,5.0,-3500.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668815.750828,1949,5.0,-3476.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668816.988755,1950,5.0,-3452.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668818.210553,1951,5.0,-3428.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668819.440702,1952,5.0,-3404.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668820.663612,1953,5.0,-3380.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668821.894566,1954,5.0,-3356.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668823.12727,1955,5.0,-3332.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668824.356632,1956,5.0,-3308.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668825.591348,1957,5.0,-3284.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668826.816319,1958,5.0,-3260.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668828.03672,1959,5.0,-3236.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668829.262114,1960,5.0,-3212.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668830.483583,1961,5.0,-3194.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668831.713123,1962,5.0,-3170.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668832.935801,1963,5.0,-3146.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668834.165274,1964,5.0,-3122.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668835.393659,1965,5.0,-3098.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668836.609741,1966,5.0,-3074.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668837.831719,1967,5.0,-3050.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668839.061701,1968,5.0,-3026.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668840.283439,1969,5.0,-3002.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668841.504729,1970,5.0,-2978.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668842.737779,1971,5.0,-2954.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668843.965427,1972,5.0,-2930.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668845.201249,1973,5.0,-2912.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668846.426491,1974,5.0,-2888.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668847.652476,1975,5.0,-2864.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668848.884309,1976,5.0,-2840.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668850.11463,1977,5.0,-2816.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668851.348481,1978,5.0,-2792.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668852.578698,1979,5.0,-2768.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668853.807349,1980,5.0,-2744.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668855.033719,1981,5.0,-2720.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668856.259531,1982,5.0,-2696.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668857.489858,1983,5.0,-2672.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668858.714856,1984,5.0,-2648.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668859.937716,1985,5.0,-2624.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668861.170877,1986,5.0,-2600.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668862.401379,1987,5.0,-2576.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668863.62977,1988,5.0,-2558.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668864.857387,1989,5.0,-2534.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668866.084703,1990,5.0,-2510.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668867.316431,1991,5.0,-2486.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668868.541366,1992,5.0,-2462.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668869.776363,1993,5.0,-2438.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668871.008907,1994,5.0,-2414.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668872.236609,1995,5.0,-2390.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668873.464446,1996,5.0,-2366.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668874.69528,1997,5.0,-2342.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668875.918535,1998,5.0,-2318.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668877.149768,1999,5.0,-2294.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668878.381607,2000,5.0,-2270.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668879.612441,2001,5.0,-2246.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668880.82662,2002,5.0,-2222.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668882.064623,2003,5.0,-2198.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668883.298307,2004,5.0,-2174.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668884.519652,2005,5.0,-2150.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668885.741591,2006,5.0,-2132.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668886.971396,2007,5.0,-2108.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668888.20468,2008,5.0,-2084.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668889.429568,2009,5.0,-2060.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668890.664501,2010,5.0,-2036.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668891.891963,2011,5.0,-2012.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668893.119745,2012,5.0,-1988.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668894.347934,2013,5.0,-1964.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668895.576473,2014,5.0,-1940.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668896.804556,2015,5.0,-1916.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668898.025976,2016,5.0,-1892.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668899.26074,2017,5.0,-1868.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668900.490626,2018,5.0,-1844.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668901.717634,2019,5.0,-1820.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668902.946422,2020,5.0,-1796.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668904.180052,2021,5.0,-1772.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668905.410793,2022,5.0,-1748.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668906.641321,2023,5.0,-1724.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668907.863304,2024,5.0,-1700.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668909.094987,2025,5.0,-1676.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668910.329401,2026,5.0,-1652.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668911.555619,2027,5.0,-1628.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668912.786021,2028,5.0,-1604.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668914.018466,2029,5.0,-1586.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668915.249559,2030,5.0,-1562.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668916.478158,2031,5.0,-1538.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668917.711804,2032,5.0,-1514.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668918.945431,2033,5.0,-1490.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668920.167674,2034,5.0,-1466.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668921.393882,2035,5.0,-1442.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668922.621798,2036,5.0,-1418.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668923.857704,2037,5.0,-1394.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668925.085423,2038,5.0,-1370.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668926.308361,2039,5.0,-1370.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668927.542461,2040,5.0,-1370.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668928.771229,2041,5.0,-1370.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668930.006633,2042,5.0,-1370.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668931.225711,2043,5.0,0.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668932.461571,2044,5.0,0.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668933.694302,2045,5.0,0.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668934.916306,2046,5.0,0.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668936.140467,2047,5.0,0.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668937.369454,2048,5.0,0.0,Purged and Sealed,(50.0, 'Call was successful')
,1711668938.594024,2049,5.0,0.0,Purged and Sealed,(50.0, 'Call was successful')
